										[ it-pron be-v	31217 ]										
										[ also-adv warn-ed that-that	9 ]										
										[ also-adv warn-v	9 ]										
										[ alternative-n would-_ be-v	9 ]										
										[ always-adv good-adj	9 ]										
										[ always-adv ready-adj	9 ]										
										[ always-adv tell-v	9 ]										
										[ always-adv the-_ chance-n that-that	9 ]										
										[ always-adv the-_ danger-n that-that	9 ]										
										[ always-adv the-_ risk-n that-that	9 ]										
										[ always-adv the-_ same-adj	9 ]										
										[ always-adv want-v	9 ]										
										[ amount-n of-of water-n	9 ]										
										[ amp-n ;-: co-n	9 ]										
										[ anger-n be-ed	9 ]										
										[ anne-n that-that	9 ]										
										[ answer-n seem-v to-to be-v	9 ]										
										[ answer-n to-to a-_ question-n	9 ]										
										[ anxious-adj to-to make-v	9 ]										
										[ anyone-n can-_ do-v	9 ]										
										[ application-n for-for judicial-_ review-n	9 ]										
										[ approach-n so-_ that-that	9 ]										
										[ approach-n suggest-v that-that	9 ]										
										[ area-n ,-, that-that	9 ]										
										[ area-n of-of land-n	9 ]										
										[ argue-v that-that there-e be-ed	9 ]										
										[ argument-n here-adv	9 ]										
										[ arm-n be-v	9 ]										
										[ assembly-n be-ed	9 ]										
										[ assume-v that-that this-det be-v	9 ]										
										[ attention-n be-_ draw-ed	9 ]										
										[ authority-n say-v	9 ]										
										[ aware-adj ,-, however-adv	9 ]										
										[ aware-adj that-that something-n	9 ]										
										[ aware-adj that-that they-pron be-ed	9 ]										
										[ aware-adj that-that this-det be-ed	9 ]										
										[ aye-n well-adv	9 ]										
										[ baby-n have-v	9 ]										
										[ back-adv be-ed	9 ]										
										[ back-adv to-to sleep-v	9 ]										
										[ back-n of-of his-_ mind-n	9 ]										
										[ back-v away-adv	9 ]										
										[ basically-adv that-that	9 ]										
										[ be-v ,-, and-c that-det be-v	9 ]										
										[ be-v ,-, be-ed	9 ]										
										[ be-v ,-, i-pron believe-v	9 ]										
										[ be-v ,-, which-wh be-v	9 ]										
										[ be-v a-_ balance-n	9 ]										
										[ be-v a-_ candidate-n	9 ]										
										[ be-v a-_ day-n	9 ]										
										[ be-v a-_ description-n	9 ]										
										[ be-v a-_ failure-n	9 ]										
										[ be-v a-_ gift-n	9 ]										
										[ be-v a-_ good-_ place-n	9 ]										
										[ be-v a-_ great-_ pity-n that-that	9 ]										
										[ be-v a-_ meeting-n	9 ]										
										[ be-v a-_ mistake-n to-to think-v	9 ]										
										[ be-v a-_ relief-n	9 ]										
										[ be-v a-_ sad-_ fact-n	9 ]										
										[ be-v a-_ symbol-n	9 ]										
										[ be-v a-_ tragedy-n	9 ]										
										[ be-v a-_ truth-n	9 ]										
										[ be-v able-adj to-to convince-v	9 ]										
										[ be-v able-adj to-to do-v so-adv	9 ]										
										[ be-v able-adj to-to escape-v	9 ]										
										[ be-v able-adj to-to handle-v	9 ]										
										[ be-v able-adj to-to join-v	9 ]										
										[ be-v able-adj to-to persuade-v	9 ]										
										[ be-v able-adj to-to read-v	9 ]										
										[ be-v able-adj to-to recognise-v	9 ]										
										[ be-v able-adj to-to return-v	9 ]										
										[ be-v able-adj to-to sustain-v	9 ]										
										[ be-v about-about time-n	9 ]										
										[ be-v absolutely-_ clear-adj	9 ]										
										[ be-v abundantly-_ clear-adj	9 ]										
										[ be-v against-against this-_ background-n that-that	9 ]										
										[ be-v akin-adj	9 ]										
										[ be-v alike-adv	9 ]										
										[ be-v also-adv relevant-adj	9 ]										
										[ be-v also-adv the-_ possibility-n that-that	9 ]										
										[ be-v always-adv possible-adj that-that	9 ]										
										[ be-v always-adv that-that	9 ]										
										[ be-v always-adv the-_ risk-n	9 ]										
										[ be-v an-_ answer-n	9 ]										
										[ be-v an-_ expert-n	9 ]										
										[ be-v an-_ important-_ source-n	9 ]										
										[ be-v an-_ offence-n	9 ]										
										[ be-v and-c i-pron think-v	9 ]										
										[ be-v and-c there-e be-v	9 ]										
										[ be-v another-_ way-n of-of say-ing	9 ]										
										[ be-v any-_ good-adj	9 ]										
										[ be-v artificial-adj	9 ]										
										[ be-v as-adv large-adj	9 ]										
										[ be-v as-adv much-adv	9 ]										
										[ be-v as-as a-_ result-n	9 ]										
										[ be-v at-at school-n	9 ]										
										[ be-v at-at the-_ mercy-n	9 ]										
										[ be-v at-at the-_ root-n	9 ]										
										[ be-v at-at variance-n	9 ]										
										[ be-v at-at war-n	9 ]										
										[ be-v authority-n	9 ]										
										[ be-v axiomatic-adj	9 ]										
										[ be-v by-by no-_ mean-n+pl clear-adj that-that	9 ]										
										[ be-v clear-_ enough-adv	9 ]										
										[ be-v clear-adj ,-, therefore-adv	9 ]										
										[ be-v clear-adj ,-, therefore-adv ,-, that-that	9 ]										
										[ be-v close-adv	9 ]										
										[ be-v competitive-adj	9 ]										
										[ be-v comprehensive-adj	9 ]										
										[ be-v concern-n that-that	9 ]										
										[ be-v considerable-_ evidence-n that-that	9 ]										
										[ be-v continuous-adj	9 ]										
										[ be-v correct-adj that-that	9 ]										
										[ be-v counter-productive-adj	9 ]										
										[ be-v delighted-adj to-to report-v	9 ]										
										[ be-v delighted-adj to-to report-v that-that	9 ]										
										[ be-v destructive-adj	9 ]										
										[ be-v devoid-adj	9 ]										
										[ be-v difficult-adj to-to argue-v that-that	9 ]										
										[ be-v difficult-adj to-to say-v	9 ]										
										[ be-v dry-adj	9 ]										
										[ be-v easy-adj to-to assume-v	9 ]										
										[ be-v enough-adj that-that	9 ]										
										[ be-v entirely-_ possible-adj that-that	9 ]										
										[ be-v equally-_ true-adj that-that	9 ]										
										[ be-v evil-adj	9 ]										
										[ be-v fairly-_ certain-adj that-that	9 ]										
										[ be-v far-_ less-adj	9 ]										
										[ be-v far-_ more-adj	9 ]										
										[ be-v freely-_ available-adj	9 ]										
										[ be-v glad-adj to-to know-v	9 ]										
										[ be-v good-_ value-n	9 ]										
										[ be-v good-adj to-to have-v	9 ]										
										[ be-v hard-adj to-to find-v	9 ]										
										[ be-v harmless-adj	9 ]										
										[ be-v hope-n	9 ]										
										[ be-v i-pron mean-v	9 ]										
										[ be-v important-adj ,-, therefore-adv	9 ]										
										[ be-v important-adj to-to appreciate-v that-that	9 ]										
										[ be-v important-adj to-to understand-v that-that	9 ]										
										[ be-v in-in conflict-n	9 ]										
										[ be-v in-in england-n	9 ]										
										[ be-v in-in general-adj	9 ]										
										[ be-v in-in the-_ area-n	9 ]										
										[ be-v incomprehensible-adj	9 ]										
										[ be-v indeed-adv the-_ case-n	9 ]										
										[ be-v inferior-adj	9 ]										
										[ be-v inseparable-adj	9 ]										
										[ be-v interested-adj to-to hear-v	9 ]										
										[ be-v interesting-adj be-v that-that	9 ]										
										[ be-v it-pron ,-, be-v	9 ]										
										[ be-v just-_ as-adv well-adv	9 ]										
										[ be-v like-like that-det be-v	9 ]										
										[ be-v likely-adj to-to get-v	9 ]										
										[ be-v likely-adj to-to increase-v	9 ]										
										[ be-v likely-adj to-to prove-v	9 ]										
										[ be-v likely-adj to-to remain-v	9 ]										
										[ be-v little-adj to-to suggest-v that-that	9 ]										
										[ be-v logical-adj that-that	9 ]										
										[ be-v mine-adj	9 ]										
										[ be-v more-_ common-adj	9 ]										
										[ be-v more-_ probable-adj	9 ]										
										[ be-v more-_ similar-adj	9 ]										
										[ be-v more-_ specific-adj	9 ]										
										[ be-v more-_ willing-adj	9 ]										
										[ be-v most-_ effective-adj	9 ]										
										[ be-v murder-n	9 ]										
										[ be-v mutual-adj	9 ]										
										[ be-v my-_ view-n	9 ]										
										[ be-v n't-adv to-to say-v that-that	9 ]										
										[ be-v necessary-adj to-to make-v	9 ]										
										[ be-v necessary-adj to-to show-v	9 ]										
										[ be-v no-_ answer-n	9 ]										
										[ be-v no-_ dispute-n	9 ]										
										[ be-v no-_ evidence-n to-to show-v	9 ]										
										[ be-v no-_ justification-n	9 ]										
										[ be-v no-_ objection-n	9 ]										
										[ be-v no-_ one-n	9 ]										
										[ be-v no-_ reason-n to-to think-v	9 ]										
										[ be-v no-_ reason-n to-to think-v that-that	9 ]										
										[ be-v no-_ sense-n	9 ]										
										[ be-v nonetheless-adv	9 ]										
										[ be-v not-adv always-adv clear-adj	9 ]										
										[ be-v not-adv hard-adj	9 ]										
										[ be-v not-adv inconceivable-adj that-that	9 ]										
										[ be-v not-adv necessarily-adv the-_ case-n that-that	9 ]										
										[ be-v not-adv obvious-adj that-that	9 ]										
										[ be-v not-adv open-adj	9 ]										
										[ be-v not-adv quite-adv	9 ]										
										[ be-v not-adv responsible-adj	9 ]										
										[ be-v now-adv evidence-n that-that	9 ]										
										[ be-v obviously-_ important-adj	9 ]										
										[ be-v of-of great-_ importance-n	9 ]										
										[ be-v of-of help-n	9 ]										
										[ be-v of-of paramount-_ importance-n	9 ]										
										[ be-v of-of the-_ view-n	9 ]										
										[ be-v of-of the-_ view-n that-that	9 ]										
										[ be-v on-on the-_ end-n	9 ]										
										[ be-v on-on the-_ increase-n	9 ]										
										[ be-v on-on the-_ side-n	9 ]										
										[ be-v on-on top-n	9 ]										
										[ be-v one-c be-v	9 ]										
										[ be-v only-_ one-_ way-n	9 ]										
										[ be-v opposite-adj	9 ]										
										[ be-v painful-adj	9 ]										
										[ be-v parallel-adj	9 ]										
										[ be-v party-n	9 ]										
										[ be-v people-_ who-wh be-v	9 ]										
										[ be-v perfectly-_ clear-adj	9 ]										
										[ be-v pertinent-adj	9 ]										
										[ be-v political-adj	9 ]										
										[ be-v possible-adj ,-, however-adv	9 ]										
										[ be-v possible-adj to-to get-v	9 ]										
										[ be-v president-n	9 ]										
										[ be-v pretty-adv	9 ]										
										[ be-v principally-adv	9 ]										
										[ be-v priority-n	9 ]										
										[ be-v quite-_ a-_ lot-n	9 ]										
										[ be-v quite-_ certain-adj	9 ]										
										[ be-v quite-_ obvious-adj	9 ]										
										[ be-v random-adj	9 ]										
										[ be-v rather-adv that-that	9 ]										
										[ be-v readily-adv	9 ]										
										[ be-v reasonable-adj that-that	9 ]										
										[ be-v red-adj	9 ]										
										[ be-v responsible-adj for-for see-ing	9 ]										
										[ be-v rife-n	9 ]										
										[ be-v right-adj in-in say-ing	9 ]										
										[ be-v right-adj to-to point-v	9 ]										
										[ be-v safe-adj to-to assume-v	9 ]										
										[ be-v satisfy-ed	9 ]										
										[ be-v sceptical-adj that-that	9 ]										
										[ be-v self-evident-adj that-that	9 ]										
										[ be-v slightly-_ different-adj	9 ]										
										[ be-v so-_ anxious-adj	9 ]										
										[ be-v so-_ certain-adj	9 ]										
										[ be-v so-_ common-adj	9 ]										
										[ be-v so-_ pleased-adj	9 ]										
										[ be-v so-_ sensitive-adj	9 ]										
										[ be-v so-_ short-adj	9 ]										
										[ be-v so-_ simple-adj that-that	9 ]										
										[ be-v so-_ that-that it-pron be-v	9 ]										
										[ be-v so-_ vital-adj	9 ]										
										[ be-v solely-adv	9 ]										
										[ be-v some-_ form-n	9 ]										
										[ be-v something-_ that-wh have-v	9 ]										
										[ be-v still-adv true-adj	9 ]										
										[ be-v substantial-adj	9 ]										
										[ be-v such-adj that-that there-e be-v	9 ]										
										[ be-v that-_ bad-adj	9 ]										
										[ be-v that-that it-pron depend-v	9 ]										
										[ be-v that-that the-_ price-n	9 ]										
										[ be-v that-that the-_ vast-_ majority-n	9 ]										
										[ be-v that-that the-_ way-n	9 ]										
										[ be-v that-that they-pron tend-v	9 ]										
										[ be-v that-that they-pron want-v	9 ]										
										[ be-v that-that time-n	9 ]										
										[ be-v that-that you-pron get-v	9 ]										
										[ be-v that-that you-pron know-v	9 ]										
										[ be-v the-_ claim-n that-that	9 ]										
										[ be-v the-_ duty-n	9 ]										
										[ be-v the-_ envy-n	9 ]										
										[ be-v the-_ exception-n	9 ]										
										[ be-v the-_ foundation-n	9 ]										
										[ be-v the-_ house-n	9 ]										
										[ be-v the-_ late-adj	9 ]										
										[ be-v the-_ level-n	9 ]										
										[ be-v the-_ likelihood-n that-that	9 ]										
										[ be-v the-_ loss-n	9 ]										
										[ be-v the-_ meaning-n	9 ]										
										[ be-v the-_ next-adj	9 ]										
										[ be-v the-_ object-n	9 ]										
										[ be-v the-_ opportunity-n	9 ]										
										[ be-v the-_ party-n	9 ]										
										[ be-v the-_ realisation-n	9 ]										
										[ be-v the-_ requirement-n that-that	9 ]										
										[ be-v the-_ son-n	9 ]										
										[ be-v the-_ theory-n	9 ]										
										[ be-v the-_ truth-n	9 ]										
										[ be-v the-_ voice-n	9 ]										
										[ be-v the-_ worst-adj	9 ]										
										[ be-v there-adv anything-n	9 ]										
										[ be-v those-_ who-wh believe-v	9 ]										
										[ be-v thus-adv possible-adj	9 ]										
										[ be-v to-to be-_ congratulate-ed	9 ]										
										[ be-v to-to be-_ hold-ed	9 ]										
										[ be-v to-to begin-v	9 ]										
										[ be-v to-to conclude-v	9 ]										
										[ be-v to-to cut-v	9 ]										
										[ be-v to-to deny-v that-that	9 ]										
										[ be-v to-to fight-v	9 ]										
										[ be-v to-to find-v out-adv	9 ]										
										[ be-v to-to recognise-v that-that	9 ]										
										[ be-v to-to remember-v	9 ]										
										[ be-v to-to succeed-v	9 ]										
										[ be-v to-to think-v	9 ]										
										[ be-v too-_ early-adj	9 ]										
										[ be-v too-_ soon-adv	9 ]										
										[ be-v too-_ sure-adj	9 ]										
										[ be-v true-adj ,-, then-adv	9 ]										
										[ be-v unanimous-adj	9 ]										
										[ be-v under-under way-n	9 ]										
										[ be-v unfamiliar-adj	9 ]										
										[ be-v unique-adj in-in that-that	9 ]										
										[ be-v unreliable-adj	9 ]										
										[ be-v untenable-adj	9 ]										
										[ be-v unthinkable-adj	9 ]										
										[ be-v very-_ clear-adj that-that	9 ]										
										[ be-v very-_ complex-adj	9 ]										
										[ be-v very-_ keen-adj	9 ]										
										[ be-v very-_ popular-adj	9 ]										
										[ be-v very-_ probable-adj	9 ]										
										[ be-v virtually-_ certain-adj that-that	9 ]										
										[ be-v well-adv aware-adj	9 ]										
										[ be-v wet-adj	9 ]										
										[ be-v worth-_ &-_ pound-adj	9 ]										
										[ bear-n in-in mind-_ the-_ fact-n	9 ]										
										[ bear-n in-in mind-_ the-_ fact-n that-that	9 ]										
										[ bear-v in-in mind-n be-v	9 ]										
										[ bear-v no-_ relation-n	9 ]										
										[ beauty-n that-that	9 ]										
										[ become-v familiar-adj	9 ]										
										[ become-v law-n	9 ]										
										[ become-v possible-adj	9 ]										
										[ become-v so-_ that-that	9 ]										
										[ bedroom-n that-that	9 ]										
										[ begin-v to-to make-v	9 ]										
										[ being-n be-v	9 ]										
										[ belief-n be-ed that-that	9 ]										
										[ believe-v strongly-adv	9 ]										
										[ believe-v there-e be-ed	9 ]										
										[ ben-n be-ed	9 ]										
										[ bible-n be-ed	9 ]										
										[ birthday-n be-ed	9 ]										
										[ bloody-v well-adv	9 ]										
										[ body-n of-of opinion-n	9 ]										
										[ book-n have-v	9 ]										
										[ break-v the-_ law-n	9 ]										
										[ britain-n now-adv	9 ]										
										[ britain-n would-_ be-v	9 ]										
										[ british-n be-v	9 ]										
										[ brother-n be-v	9 ]										
										[ brother-n that-that	9 ]										
										[ brown-n be-ed	9 ]										
										[ burden-n of-of prove-ing	9 ]										
										[ buy-v back-adv	9 ]										
										[ candidate-n be-v	9 ]										
										[ capable-adj of-of handle-ing	9 ]										
										[ capital-n that-that	9 ]										
										[ capitalism-n be-v	9 ]										
										[ case-n ,-, it-pron be-ed	9 ]										
										[ case-n can-_ be-_ make-ed	9 ]										
										[ case-n have-ed	9 ]										
										[ centre-n so-_ that-that	9 ]										
										[ challenge-n that-that	9 ]										
										[ chance-n be-v	9 ]										
										[ chance-n to-to be-v	9 ]										
										[ change-n be-ed that-that	9 ]										
										[ change-v the-_ nature-n	9 ]										
										[ change-v time-n	9 ]										
										[ characteristic-adj that-that	9 ]										
										[ cheap-adj to-to buy-v	9 ]										
										[ check-v that-that there-e be-v	9 ]										
										[ child-n learn-v	9 ]										
										[ christ-n die-ed	9 ]										
										[ churchill-n be-ed	9 ]										
										[ claim-v that-that it-pron be-ed	9 ]										
										[ clause-n that-that	9 ]										
										[ clear-adj ,-, however-adv ,-, be-v that-that	9 ]										
										[ clear-adj that-that they-pron be-ed	9 ]										
										[ clearly-adv it-pron be-v	9 ]										
										[ clearly-adv state-v that-that	9 ]										
										[ close-v up-adv	9 ]										
										[ closely-adv as-as possible-adj	9 ]										
										[ cloud-n be-v	9 ]										
										[ coincidental-adj that-that	9 ]										
										[ college-n be-ed	9 ]										
										[ column-n be-v	9 ]										
										[ come-v again-adv	9 ]										
										[ come-v only-adv	9 ]										
										[ come-v to-to realise-v that-that	9 ]										
										[ come-v true-adj	9 ]										
										[ commission-n have-v	9 ]										
										[ commission-n say-ed	9 ]										
										[ commonwealth-n of-of independent-_ states-n	9 ]										
										[ concentration-n be-ed	9 ]										
										[ conference-n be-v	9 ]										
										[ confirm-v the-_ view-n that-that	9 ]										
										[ consequence-n of-of the-_ fact-n	9 ]										
										[ consequence-n of-of the-_ fact-n that-that	9 ]										
										[ consider-v the-_ case-n	9 ]										
										[ consist-v entirely-adv	9 ]										
										[ consistent-adj with-with the-_ view-n	9 ]										
										[ constant-n be-v	9 ]										
										[ context-n be-ed	9 ]										
										[ continue-v to-to argue-v	9 ]										
										[ continue-v to-to enjoy-v	9 ]										
										[ continue-v to-to press-v	9 ]										
										[ continue-v to-to receive-v	9 ]										
										[ contract-n be-_ make-ed	9 ]										
										[ contract-n of-of employment-n	9 ]										
										[ convention-n be-ed	9 ]										
										[ convince-v herself-pron that-that	9 ]										
										[ convince-v people-n+pl that-that	9 ]										
										[ corp-n have-_ turn-ed	9 ]										
										[ corp-n see-ed	9 ]										
										[ corporation-n be-ed	9 ]										
										[ corpus-n be-v	9 ]										
										[ cost-v money-n	9 ]										
										[ council-n believe-v that-that	9 ]										
										[ council-n have-_ be-ed	9 ]										
										[ council-n would-_ be-v	9 ]										
										[ country-n need-v	9 ]										
										[ course-n ,-, ``-` he-pron say-ed	9 ]										
										[ course-n of-of time-n	9 ]										
										[ court-n have-_ hear-ed that-that	9 ]										
										[ covenant-n be-v	9 ]										
										[ create-v the-_ impression-n	9 ]										
										[ creation-n be-v	9 ]										
										[ creativity-n be-v	9 ]										
										[ cup-n that-that	9 ]										
										[ currency-n be-v	9 ]										
										[ curriculum-n be-ed	9 ]										
										[ customer-n that-that	9 ]										
										[ cut-n be-v	9 ]										
										[ dad-n say-v	9 ]										
										[ darkly-adv that-that	9 ]										
										[ darwin-n be-ed	9 ]										
										[ day-n ,-, be-ed	9 ]										
										[ day-n and-c that-that	9 ]										
										[ day-n before-adv	9 ]										
										[ day-n have-ed	9 ]										
										[ deal-n more-adv	9 ]										
										[ deal-n of-of attention-n	9 ]										
										[ deal-n of-of work-n	9 ]										
										[ debt-n be-ed	9 ]										
										[ decision-n make-ing	9 ]										
										[ decline-n be-v	9 ]										
										[ delighted-adj to-to see-v that-that	9 ]										
										[ delusion-n that-that	9 ]										
										[ density-n be-v	9 ]										
										[ department-n say-ed that-that	9 ]										
										[ depth-n that-that	9 ]										
										[ description-n that-that	9 ]										
										[ desire-n to-to make-v	9 ]										
										[ diagnosis-n be-v	9 ]										
										[ differ-v significantly-adv	9 ]										
										[ difference-n do-v	9 ]										
										[ difference-n of-of opinion-n	9 ]										
										[ difficult-adj ,-, if-_ not-adv	9 ]										
										[ difficult-adj ,-, if-_ not-adv impossible-adj	9 ]										
										[ difficult-adj be-v	9 ]										
										[ difficult-adj it-pron be-v	9 ]										
										[ difficult-adj to-to convince-v	9 ]										
										[ difficult-adj to-to ensure-v that-that	9 ]										
										[ difficult-adj to-to imagine-v that-that	9 ]										
										[ difficult-adj to-to persuade-v	9 ]										
										[ difficult-adj to-to put-v	9 ]										
										[ difficult-adj to-to reconcile-v	9 ]										
										[ difficult-adj to-to remember-v	9 ]										
										[ directive-n be-v	9 ]										
										[ director-n ,-, say-ed that-that	9 ]										
										[ disability-n be-v	9 ]										
										[ discipline-n be-ed	9 ]										
										[ discovery-n be-v	9 ]										
										[ discuss-v that-that	9 ]										
										[ display-n be-v	9 ]										
										[ distinction-n that-that	9 ]										
										[ distribution-n of-of power-n	9 ]										
										[ district-n be-ed	9 ]										
										[ do-v a-_ great-_ deal-n	9 ]										
										[ do-v little-adv	9 ]										
										[ do-v my-_ good-adj	9 ]										
										[ do-v really-adv	9 ]										
										[ do-v so-_ that-that	9 ]										
										[ do-v something-n else-adv	9 ]										
										[ do-v that-det come-ed	9 ]										
										[ do-v that-that mean-v	9 ]										
										[ do-v that-that sound-n	9 ]										
										[ do-v you-pron believe-v	9 ]										
										[ do-v you-pron wan-v	9 ]										
										[ doctor-n tell-ed	9 ]										
										[ doubt-n ,-, however-adv	9 ]										
										[ doubt-n ,-, however-adv ,-, that-that	9 ]										
										[ doubt-v that-that it-pron be-v	9 ]										
										[ down-adv a-_ bit-n	9 ]										
										[ down-adv to-to earth-n	9 ]										
										[ draw-v your-_ attention-n	9 ]										
										[ drawing-n be-v	9 ]										
										[ drive-v down-adv	9 ]										
										[ drop-v out-adv	9 ]										
										[ due-adj to-to take-v	9 ]										
										[ duncan-n be-ed	9 ]										
										[ duty-n to-to act-v	9 ]										
										[ eacute-adj ;-: onie-n	9 ]										
										[ eacute-adj ;-: r-_ &-_ eacute-adj	9 ]										
										[ eacute-adj ;-: rez-n	9 ]										
										[ eacute-adj ;-: tente-n	9 ]										
										[ earlier-adv ,-, that-that	9 ]										
										[ east-n (-( mr.-_ smith-n	9 ]										
										[ easy-adj to-to accept-v	9 ]										
										[ easy-adj to-to believe-v that-that	9 ]										
										[ easy-adj to-to follow-v	9 ]										
										[ ec-n that-that	9 ]										
										[ education-n ,-, that-that	9 ]										
										[ effect-n be-ed that-that	9 ]										
										[ egrave-v ;-: re-n	9 ]										
										[ element-n be-ed	9 ]										
										[ emotion-n that-that	9 ]										
										[ employment-n that-that	9 ]										
										[ encourage-v the-_ use-n	9 ]										
										[ end-n of-of the-_ second-_ world-_ war-n	9 ]										
										[ end-n of-of the-_ week-n	9 ]										
										[ enemy-n that-that	9 ]										
										[ england-n ,-, wales-n	9 ]										
										[ enough-adj to-to give-v	9 ]										
										[ enough-adv ,-, be-v	9 ]										
										[ enough-adv be-v	9 ]										
										[ enough-adv to-to allow-v	9 ]										
										[ enough-adv to-to go-v	9 ]										
										[ ensure-v compliance-n	9 ]										
										[ ensure-v that-that the-_ system-n	9 ]										
										[ ensure-v that-that this-det be-v	9 ]										
										[ enterprise-n be-ed	9 ]										
										[ entirely-adv agree-v that-that	9 ]										
										[ entry-n be-v	9 ]										
										[ episode-n be-ed	9 ]										
										[ equipment-n be-ed	9 ]										
										[ er-n ,-, er-v	9 ]										
										[ er-n certainly-adv	9 ]										
										[ er-n do-ed	9 ]										
										[ er-n go-ing	9 ]										
										[ er-n put-ed	9 ]										
										[ er-n so-adv	9 ]										
										[ er-v just-adv	9 ]										
										[ erm-n do-ed	9 ]										
										[ even-adv that-det be-v	9 ]										
										[ eventually-adv come-ed	9 ]										
										[ ever-adv be-v	9 ]										
										[ ever-adv feel-v	9 ]										
										[ ever-adv get-ed	9 ]										
										[ ever-adv hear-ed	9 ]										
										[ ever-adv know-ed	9 ]										
										[ ever-adv think-v	9 ]										
										[ ever-adv want-ed	9 ]										
										[ everybody-n be-v	9 ]										
										[ everyone-n seem-v	9 ]										
										[ everything-n have-v	9 ]										
										[ evidence-n be-ed that-that	9 ]										
										[ evidence-n here-adv	9 ]										
										[ evidence-n in-in favour-n	9 ]										
										[ evidence-n now-adv	9 ]										
										[ evidence-n suggest-ing that-that	9 ]										
										[ evidence-n that-that the-_ government-n	9 ]										
										[ evidence-n that-that they-pron be-v	9 ]										
										[ exactly-adv the-_ sort-n	9 ]										
										[ example-n ,-, argue-v	9 ]										
										[ example-n ,-, it-pron may-_ be-v	9 ]										
										[ example-n show-v	9 ]										
										[ exception-n that-that	9 ]										
										[ exchange-n be-ed	9 ]										
										[ exclude-v liability-n	9 ]										
										[ exclude-v the-_ possibility-n	9 ]										
										[ excuse-n be-ed	9 ]										
										[ executive-n ,-, say-ed	9 ]										
										[ executive-n be-v	9 ]										
										[ exist-v and-c that-that	9 ]										
										[ expectation-n be-v that-that	9 ]										
										[ experience-n ,-, that-that	9 ]										
										[ explain-n that-that	9 ]										
										[ explicit-adj that-that	9 ]										
										[ express-v concern-n	9 ]										
										[ express-v the-_ view-n that-that	9 ]										
										[ extension-n be-v	9 ]										
										[ extent-n that-that they-pron be-v	9 ]										
										[ face-v up-_ to-to the-_ fact-n	9 ]										
										[ facility-n be-v	9 ]										
										[ fact-n that-that he-pron have-v	9 ]										
										[ fact-n that-that i-pron be-v	9 ]										
										[ fact-n that-that much-adj	9 ]										
										[ fact-n that-that someone-n	9 ]										
										[ factor-n that-that	9 ]										
										[ factory-n be-v	9 ]										
										[ fail-v to-to notice-v	9 ]										
										[ failure-n to-to provide-v	9 ]										
										[ fair-adj to-to assume-v	9 ]										
										[ fall-n be-v	9 ]										
										[ fallacy-n that-that	9 ]										
										[ family-n ,-, that-that	9 ]										
										[ far-adv as-clause to-to suggest-v	9 ]										
										[ far-adv as-clause to-to suggest-v that-that	9 ]										
										[ far-n from-from be-ing	9 ]										
										[ father-n come-ed	9 ]										
										[ feasible-adj that-that	9 ]										
										[ feel-v bad-adj	9 ]										
										[ feel-v proud-adj	9 ]										
										[ feel-v that-that you-pron be-v	9 ]										
										[ feel-v the-_ same-_ way-n	9 ]										
										[ feeling-n that-that it-pron be-ed	9 ]										
										[ feeling-n that-that there-e be-v	9 ]										
										[ female-n be-v	9 ]										
										[ festival-n be-v	9 ]										
										[ finally-adv get-ed	9 ]										
										[ find-v a-_ place-n	9 ]										
										[ find-v it-pron difficult-adj to-to understand-v	9 ]										
										[ find-v that-det to-to believe-v	9 ]										
										[ find-v the-_ time-n	9 ]										
										[ finding-n suggest-v that-that	9 ]										
										[ first-adv get-ed	9 ]										
										[ first-adv start-ed	9 ]										
										[ flatly-adv that-that	9 ]										
										[ floor-n of-of the-_ house-n	9 ]										
										[ flow-n of-of information-n	9 ]										
										[ follow-v ,-, therefore-adv ,-, that-that	9 ]										
										[ foot-n be-v	9 ]										
										[ forcibly-adv that-that	9 ]										
										[ fortune-n that-that	9 ]										
										[ forward-adv ,-, so-_ that-that	9 ]										
										[ forward-adv to-to meet-ing	9 ]										
										[ frame-n be-v	9 ]										
										[ free-adj at-at the-_ point-n	9 ]										
										[ free-adj to-to choose-v	9 ]										
										[ freedom-n of-of speech-n	9 ]										
										[ freely-adv that-that	9 ]										
										[ frequent-adj that-that	9 ]										
										[ friend-n have-_ give-ed	9 ]										
										[ friend-n tell-ed	9 ]										
										[ friend-n will-_ be-v aware-adj that-that	9 ]										
										[ front-n be-v	9 ]										
										[ fruit-n be-v	9 ]										
										[ frustrated-adj that-that	9 ]										
										[ frustration-n that-that	9 ]										
										[ funny-n that-that	9 ]										
										[ fuss-n be-v	9 ]										
										[ future-n that-that	9 ]										
										[ generally-adv ,-, it-pron be-v	9 ]										
										[ gentleman-n have-ed	9 ]										
										[ gentleman-n make-v	9 ]										
										[ gentleman-n will-_ be-v aware-adj that-that	9 ]										
										[ genuinely-adv that-that	9 ]										
										[ get-v a-_ couple-n	9 ]										
										[ get-v closer-adv	9 ]										
										[ get-v him-pron back-adv	9 ]										
										[ get-v it-pron back-adv	9 ]										
										[ get-v really-adv	9 ]										
										[ get-v the-_ ball-n	9 ]										
										[ get-v through-adv	9 ]										
										[ get-v to-to hear-v	9 ]										
										[ get-v what-_ you-pron pay-v	9 ]										
										[ give-v an-_ account-n	9 ]										
										[ give-v credence-n	9 ]										
										[ give-v credit-n	9 ]										
										[ give-v notice-n	9 ]										
										[ give-v some-_ indication-n	9 ]										
										[ gloucester-n now-adv	9 ]										
